Time (Y-M-D-H-M-S);Time from Start (Seconds);Loop Time (Seconds);K1.0 Conductivity Reading (uS/cm);K0.1 #1 Conductivity Reading (uS/cm);K0.1 #2 Conductivity Reading (uS/cm);K0.1 #3 Conductivity Reading (uS/cm)
2025-12-15 16:59:14;1823.048160791397;0.9145393371582031; 0.00; 15.25; 11.69; 1.20
2025-12-15 16:59:15;1823.9632341861725;0.9136602878570557; 0.00; 15.19; 11.69; 1.16
2025-12-15 16:59:16;1824.8771352767944;0.91365647315979; 0.00; 15.15; 11.69; 1.20
2025-12-15 16:59:16;1825.7910957336426;0.9136407375335693; 0.00; 15.19; 11.72; 1.20
2025-12-15 16:59:17;1826.7050285339355;0.9140777587890625; 0.00; 15.21; 11.69; 1.18
2025-12-15 16:59:18;1827.6193733215332;0.9138185977935791; 0.00; 15.15; 11.69; 1.18
2025-12-15 16:59:19;1828.5334610939026;0.9138655662536621; 0.00; 15.19; 11.66; 1.13
2025-12-15 16:59:20;1829.4478750228882;0.9142160415649414; 0.00; 15.19; 11.66; 1.16
2025-12-15 16:59:21;1830.36239695549;0.9136683940887451; 0.00; 15.19; 11.72; 1.18
2025-12-15 16:59:22;1831.2763767242432;0.9134869575500488; 0.00; 15.15; 11.69; 1.18
2025-12-15 16:59:23;1832.1901648044586;0.9135153293609619; 0.00; 15.17; 11.66; 1.24
2025-12-15 16:59:24;1833.1039927005768;0.9141414165496826; 0.00; 15.15; 11.74; 1.20
2025-12-15 16:59:25;1834.0184659957886;0.913703203201294; 0.00; 15.17; 11.72; 1.18
2025-12-15 16:59:26;1834.9325995445251;0.913522481918335; 0.00; 15.21; 11.69; 1.18
2025-12-15 16:59:27;1835.8464314937592;0.9134016036987305; 0.00; 15.21; 11.66; 1.13
2025-12-15 16:59:27;1836.760090827942;0.9135425090789795; 0.00; 15.19; 11.67; 1.16
2025-12-15 16:59:28;1837.6739654541016;0.9133932590484619; 0.00; 15.21; 11.72; 1.16
2025-12-15 16:59:29;1838.5876495838165;0.9134609699249268; 0.00; 15.21; 11.69; 1.13
2025-12-15 16:59:30;1839.5017931461334;0.9135596752166748; 0.00; 15.23; 11.69; 1.20
2025-12-15 16:59:31;1840.4161186218262;0.9135048389434814; 0.00; 15.27; 11.69; 1.20
2025-12-15 16:59:32;1841.3302216529846;0.9135429859161377; 0.00; 15.21; 11.66; 1.22
2025-12-15 16:59:33;1842.2440452575684;0.9133932590484619; 0.00; 15.19; 11.69; 1.18
2025-12-15 16:59:34;1843.1577076911926;0.9134871959686279; 0.00; 15.17; 11.71; 1.16
2025-12-15 16:59:35;1844.0716931819916;0.9139320850372314; 0.00; 15.13; 11.72; 1.18
2025-12-15 16:59:36;1844.9861085414886;0.9139363765716553; 0.00; 15.17; 11.67; 1.18
2025-12-15 16:59:37;1845.9004669189453;0.9135220050811768; 0.00; 15.17; 11.69; 1.16
2025-12-15 16:59:37;1846.814471244812;0.9135851860046387; 0.00; 15.15; 11.72; 1.20
2025-12-15 16:59:38;1847.7283730506897;0.9135119915008545; 0.00; 15.17; 11.72; 1.22
2025-12-15 16:59:39;1848.6421918869019;0.9135489463806152; 0.00; 15.21; 11.74; 1.20
2025-12-15 16:59:40;1849.5560512542725;0.9142940044403076; 0.00; 15.21; 11.69; 1.18
2025-12-15 16:59:41;1850.4711239337921;0.9140186309814453; 0.00; 15.21; 11.69; 1.16
2025-12-15 16:59:42;1851.3854050636292;0.9139895439147949; 0.00; 15.19; 11.69; 1.18
2025-12-15 16:59:43;1852.2999124526978;0.9134037494659424; 0.00; 15.17; 11.71; 1.20
2025-12-15 16:59:44;1853.2135772705078;0.9137592315673828; 0.00; 15.15; 11.74; 1.20
2025-12-15 16:59:45;1854.1276836395264;0.9159798622131348; 0.00; 15.21; 11.74; 1.13
2025-12-15 16:59:46;1855.0439307689667;0.9134180545806885; 0.00; 15.19; 11.71; 1.20
2025-12-15 16:59:47;1855.9576287269592;0.9134259223937988; 0.00; 15.21; 11.69; 1.16
2025-12-15 16:59:48;1856.8713402748108;0.9134840965270996; 0.00; 15.19; 11.72; 1.18
2025-12-15 16:59:48;1857.7850897312164;0.9134187698364258; 0.00; 15.19; 11.76; 1.20
2025-12-15 16:59:49;1858.6987838745117;0.9136443138122559; 0.00; 15.15; 11.69; 1.20
2025-12-15 16:59:50;1859.6126911640167;0.9134824275970459; 0.00; 15.23; 11.71; 1.20
2025-12-15 16:59:51;1860.5264418125153;0.9136073589324951; 0.00; 15.21; 11.71; 1.18
2025-12-15 16:59:52;1861.4403157234192;0.913569450378418; 0.00; 15.17; 11.72; 1.18
2025-12-15 16:59:53;1862.3541567325592;0.913564920425415; 0.00; 15.19; 11.74; 1.24
2025-12-15 16:59:54;1863.2680554389954;0.9135322570800781; 0.00; 15.19; 11.71; 1.18
2025-12-15 16:59:55;1864.1818890571594;0.9136354923248291; 0.00; 15.21; 11.72; 1.20
2025-12-15 16:59:56;1865.0958607196808;0.9143598079681396; 0.00; 15.17; 11.69; 1.20
2025-12-15 16:59:57;1866.0107262134552;0.9135103225708008; 0.00; 15.25; 11.71; 1.22
2025-12-15 16:59:58;1866.9244928359985;0.9134161472320557; 0.00; 15.16; 11.66; 1.22
2025-12-15 16:59:59;1867.8381781578064;0.9134254455566406; 0.00; 15.15; 11.72; 1.20
2025-12-15 16:59:59;1868.7519114017487;0.913402795791626; 0.00; 15.17; 11.71; 1.18
2025-12-15 17:00:00;1869.6655781269073;0.9137372970581055; 0.00; 15.15; 11.66; 1.16
2025-12-15 17:00:01;1870.579630613327;0.9136054515838623; 0.00; 15.19; 11.66; 1.18
2025-12-15 17:00:02;1871.493499994278;0.9135148525238037; 0.00; 15.19; 11.71; 1.18
2025-12-15 17:00:03;1872.4073324203491;0.913398027420044; 0.00; 15.19; 11.66; 1.22
2025-12-15 17:00:04;1873.3209943771362;0.9134166240692139; 0.00; 15.19; 11.72; 1.18
2025-12-15 17:00:05;1874.2346832752228;0.9134030342102051; 0.00; 15.19; 11.74; 1.18
2025-12-15 17:00:06;1875.148426771164;0.9136300086975098; 0.00; 15.19; 11.74; 1.18
2025-12-15 17:00:07;1876.0623409748077;0.9133930206298828; 0.00; 15.21; 11.71; 1.13
2025-12-15 17:00:08;1876.976014137268;0.9136357307434082; 0.00; 15.17; 11.71; 1.18
2025-12-15 17:00:09;1877.8899750709534;0.9134082794189453; 0.00; 15.19; 11.69; 1.16
2025-12-15 17:00:09;1878.8036942481995;0.9134180545806885; 0.00; 15.21; 11.69; 1.16
2025-12-15 17:00:10;1879.7173838615417;0.913515567779541; 0.00; 15.21; 11.71; 1.13
2025-12-15 17:00:11;1880.631219625473;0.9141418933868408; 0.00; 15.19; 11.69; 1.18
2025-12-15 17:00:12;1881.5458948612213;0.9136807918548584; 0.00; 15.17; 11.72; 1.16
2025-12-15 17:00:13;1882.459936618805;0.9134235382080078; 0.00; 15.19; 11.71; 1.16
2025-12-15 17:00:14;1883.3736591339111;0.9134290218353271; 0.00; 15.18; 11.69; 1.16
2025-12-15 17:00:15;1884.2873618602753;0.9135348796844482; 0.00; 15.19; 11.66; 1.13
2025-12-15 17:00:16;1885.201208114624;0.9135181903839111; 0.00; 15.23; 11.77; 1.22
2025-12-15 17:00:17;1886.1184391975403;0.9141910076141357; 0.00; 15.19; 11.72; 1.18
2025-12-15 17:00:18;1887.033164024353;0.913548469543457; 0.00; 15.15; 11.67; 0.92
2025-12-15 17:00:19;1887.9470071792603;0.9137811660766602; 0.00; 15.15; 11.69; 0.26
2025-12-15 17:00:20;1888.8610625267029;0.9136459827423096; 0.00; 15.17; 11.72; 0.26
2025-12-15 17:00:20;1889.7749872207642;0.9138338565826416; 0.00; 15.23; 11.69; 0.09
2025-12-15 17:00:21;1890.689109325409;0.913520336151123; 0.00; 15.21; 11.71; 0.11
2025-12-15 17:00:22;1891.6029551029205;0.9147129058837891; 0.00; 15.21; 11.66; 0.09
2025-12-15 17:00:23;1892.518168926239;0.9139728546142578; 0.71; 15.21; 11.71; 0.11
2025-12-15 17:00:24;1893.4324266910553;0.9136545658111572; 1.86; 15.19; 11.74; 0.13
2025-12-15 17:00:25;1894.3463459014893;0.913686990737915; 4.00; 15.17; 11.72; 0.09
2025-12-15 17:00:26;1895.2602989673615;0.9136183261871338; 4.29; 15.19; 11.72; 0.04
2025-12-15 17:00:27;1896.1741845607758;0.9134461879730225; 4.29; 15.18; 11.74; 0.07
2025-12-15 17:00:28;1897.0922467708588;0.9138598442077637; 4.57; 15.17; 11.71; 0.07
2025-12-15 17:00:29;1898.006587266922;0.9178497791290283; 4.43; 15.21; 11.72; 0.07
2025-12-15 17:00:30;1898.9251482486725;0.9141640663146973; 1.86; 15.21; 11.69; 0.04
2025-12-15 17:00:31;1899.8400230407715;0.9138522148132324; 1.29; 15.21; 11.69; 0.15
2025-12-15 17:00:31;1900.7536976337433;0.913510799407959; 1.00; 15.21; 11.74; 0.15
2025-12-15 17:00:32;1901.6674964427948;0.9134190082550049; 0.00; 15.19; 11.69; 0.22
2025-12-15 17:00:33;1902.5811846256256;0.913616418838501; 6.15; 15.15; 11.69; 0.17
2025-12-15 17:00:34;1903.495078086853;0.9136435985565186; 2.14; 15.17; 11.72; 0.24
2025-12-15 17:00:35;1904.4089829921722;0.913428783416748; 0.00; 15.21; 11.72; 0.26
2025-12-15 17:00:36;1905.3226883411407;0.9134559631347656; 0.00; 15.17; 11.72; 0.24
2025-12-15 17:00:37;1906.2364082336426;0.9135124683380127; 0.00; 15.23; 11.72; 0.26
2025-12-15 17:00:38;1907.1501910686493;0.9134984016418457; 0.00; 15.17; 11.69; 0.28
2025-12-15 17:00:39;1908.0678615570068;0.915245532989502; 0.00; 15.15; 11.69; 0.28
2025-12-15 17:00:40;1908.983573436737;0.9135377407073975; 0.00; 15.23; 11.71; 0.26
2025-12-15 17:00:41;1909.8973710536957;0.9137146472930908; 0.00; 15.19; 11.69; 1.83
2025-12-15 17:00:41;1910.8113505840302;0.9134104251861572; 0.14; 15.19; 11.66; 2.95
2025-12-15 17:00:42;1911.725046634674;0.913792610168457; 0.14; 15.17; 11.66; 3.02
2025-12-15 17:00:43;1912.639105796814;0.9134325981140137; 0.00; 15.19; 11.69; 3.00
2025-12-15 17:00:44;1913.5528092384338;0.9134833812713623; 0.14; 15.17; 11.64; 3.06
2025-12-15 17:00:45;1914.4665758609772;0.9134385585784912; 0.00; 15.19; 11.66; 3.04
2025-12-15 17:00:46;1915.380286693573;0.9137716293334961; 0.00; 15.15; 11.66; 3.04
2025-12-15 17:00:47;1916.29438996315;0.9137821197509766; 0.00; 15.21; 11.64; 3.08
2025-12-15 17:00:48;1917.2084736824036;0.9140071868896484; 0.00; 15.19; 11.66; 3.02
2025-12-15 17:00:49;1918.1227567195892;0.9141297340393066; 0.00; 15.19; 11.69; 3.00
2025-12-15 17:00:50;1919.0372054576874;0.9136555194854736; 0.00; 15.19; 11.66; 3.04
2025-12-15 17:00:51;1919.9511649608612;0.9135262966156006; 0.14; 15.15; 11.61; 3.00
2025-12-15 17:00:52;1920.8649497032166;0.9135372638702393; 0.14; 15.15; 11.69; 3.04
2025-12-15 17:00:52;1921.7787783145905;0.9137954711914062; 0.14; 15.17; 11.64; 3.04
2025-12-15 17:00:53;1922.692875623703;0.9143369197845459; 0.00; 15.17; 11.66; 3.04
2025-12-15 17:00:54;1923.6078197956085;0.9140009880065918; 0.29; 15.19; 11.71; 2.98
2025-12-15 17:00:55;1924.5221107006073;0.9136695861816406; 0.14; 15.15; 11.63; 3.02
2025-12-15 17:00:56;1925.43603682518;0.9136753082275391; 0.00; 15.19; 11.64; 3.04
2025-12-15 17:00:57;1926.3499777317047;0.913733720779419; 0.14; 15.21; 11.64; 3.00
2025-12-15 17:00:58;1927.2676010131836;0.9135217666625977; 0.00; 15.15; 11.63; 3.02
2025-12-15 17:00:59;1928.18141746521;0.9137423038482666; 0.00; 15.27; 11.66; 3.00
2025-12-15 17:01:00;1929.0956366062164;0.913421630859375; 0.00; 15.17; 11.69; 3.00
2025-12-15 17:01:01;1930.0093324184418;0.9135105609893799; 0.14; 15.17; 11.66; 2.98
2025-12-15 17:01:02;1930.9231207370758;0.9134817123413086; 0.00; 15.17; 11.66; 3.02
2025-12-15 17:01:03;1931.836876630783;0.913616418838501; 0.00; 15.19; 11.63; 3.02
2025-12-15 17:01:03;1932.75079703331;0.9136674404144287; 0.00; 15.13; 11.61; 3.00
2025-12-15 17:01:04;1933.6647202968597;0.9137730598449707; 0.00; 15.15; 11.69; 3.04
2025-12-15 17:01:05;1934.578783273697;0.9135713577270508; 0.00; 15.21; 11.66; 3.02
2025-12-15 17:01:06;1935.4926302433014;0.9135491847991943; 0.14; 15.17; 11.66; 3.04
2025-12-15 17:01:07;1936.406455039978;0.913642168045044; 0.00; 15.19; 11.64; 3.04
2025-12-15 17:01:08;1937.3203628063202;0.9136395454406738; 0.00; 15.21; 11.69; 3.04
2025-12-15 17:01:09;1938.2342777252197;0.9137027263641357; 0.43; 15.19; 11.66; 3.02
2025-12-15 17:01:10;1939.1482462882996;0.9135863780975342; 0.14; 15.17; 11.66; 3.02
2025-12-15 17:01:11;1940.0621132850647;0.9137353897094727; 0.00; 15.19; 11.69; 3.00
2025-12-15 17:01:12;1940.9761416912079;0.9137542247772217; 0.00; 15.19; 11.66; 3.00
2025-12-15 17:01:13;1941.890338897705;0.9135959148406982; 0.00; 15.17; 11.69; 3.04
2025-12-15 17:01:13;1942.8043642044067;0.9135916233062744; 0.00; 15.19; 11.69; 3.02
2025-12-15 17:01:14;1943.7184133529663;0.9136929512023926; 0.29; 15.17; 11.66; 3.02
2025-12-15 17:01:15;1944.6323683261871;0.9141085147857666; 0.14; 15.17; 11.69; 3.00
2025-12-15 17:01:16;1945.5467545986176;0.9140043258666992; 0.00; 15.19; 11.66; 3.04
2025-12-15 17:01:17;1946.4610795974731;0.9136083126068115; 0.14; 15.23; 11.68; 3.00
2025-12-15 17:01:18;1947.374948501587;0.9135360717773438; 0.14; 15.21; 11.66; 3.04
2025-12-15 17:01:19;1948.2887980937958;0.9141545295715332; 0.14; 15.17; 11.69; 3.02
2025-12-15 17:01:20;1949.2035012245178;0.9139788150787354; 0.00; 15.19; 11.66; 3.00
2025-12-15 17:01:21;1950.117731332779;0.9135103225708008; 0.00; 15.15; 11.63; 3.00
2025-12-15 17:01:22;1951.031513929367;0.9137961864471436; 0.29; 15.15; 11.69; 3.02
2025-12-15 17:01:23;1951.9455943107605;0.9135653972625732; 0.14; 15.19; 11.69; 3.00
2025-12-15 17:01:24;1952.8594524860382;0.9136221408843994; 0.00; 15.19; 11.64; 3.06
2025-12-15 17:01:24;1953.773345708847;0.9134063720703125; 0.00; 15.19; 11.66; 3.04
2025-12-15 17:01:25;1954.6870172023773;0.9133985042572021; 0.14; 15.21; 11.68; 3.04
2025-12-15 17:01:26;1955.6006729602814;0.9134042263031006; 0.00; 15.19; 11.64; 3.04
2025-12-15 17:01:27;1956.5143506526947;0.9134223461151123; 0.14; 15.19; 11.66; 3.00
2025-12-15 17:01:28;1957.432418346405;0.9135415554046631; 0.00; 15.17; 11.68; 3.00
2025-12-15 17:01:29;1958.3462491035461;0.9135267734527588; 0.00; 15.15; 11.66; 3.00
2025-12-15 17:01:30;1959.260083913803;0.913402795791626; 0.00; 15.17; 11.63; 3.00
2025-12-15 17:01:31;1960.1737518310547;0.9141268730163574; 0.14; 15.23; 11.71; 3.00
2025-12-15 17:01:32;1961.0881581306458;0.913994312286377; 0.00; 15.21; 11.66; 3.06
2025-12-15 17:01:33;1962.002436876297;0.9138975143432617; 0.00; 15.17; 11.69; 3.02
2025-12-15 17:01:34;1962.9166178703308;0.9137840270996094; 0.14; 15.21; 11.69; 3.02
2025-12-15 17:01:35;1963.8307371139526;0.9142005443572998; 0.14; 15.15; 11.66; 3.02
2025-12-15 17:01:35;1964.7454977035522;0.9141263961791992; 0.00; 15.15; 11.69; 3.08
2025-12-15 17:01:36;1965.659918308258;0.9137277603149414; 0.00; 15.17; 11.68; 2.98
2025-12-15 17:01:37;1966.5739431381226;0.9137747287750244; 0.14; 15.19; 11.69; 3.04
2025-12-15 17:01:38;1967.4880380630493;0.9137444496154785; 0.14; 15.19; 11.69; 3.02
2025-12-15 17:01:39;1968.4021031856537;0.9137976169586182; 0.14; 15.15; 11.69; 3.06
2025-12-15 17:01:40;1969.316205739975;0.9133989810943604; 0.14; 15.19; 11.69; 3.00
2025-12-15 17:01:41;1970.229875087738;0.9136943817138672; 0.14; 15.15; 11.66; 3.02
2025-12-15 17:01:42;1971.1439981460571;0.9137299060821533; 0.14; 15.19; 11.66; 3.02
2025-12-15 17:01:43;1972.0580532550812;0.9135591983795166; 0.14; 15.17; 11.69; 3.02
2025-12-15 17:01:44;1972.9719262123108;0.9134695529937744; 0.00; 15.17; 11.69; 3.04
2025-12-15 17:01:45;1973.8856916427612;0.913515567779541; 0.00; 15.19; 11.69; 3.02
2025-12-15 17:01:45;1974.7995116710663;0.9135656356811523; 0.14; 15.15; 11.69; 3.04
2025-12-15 17:01:46;1975.7133963108063;0.9135110378265381; 0.29; 15.15; 11.71; 3.04
2025-12-15 17:01:47;1976.6272013187408;0.913503885269165; 0.14; 15.17; 11.71; 3.04
2025-12-15 17:01:48;1977.5410056114197;0.9134807586669922; 0.14; 15.17; 11.69; 3.02
2025-12-15 17:01:49;1978.454788684845;0.9139671325683594; 0.00; 15.17; 12.50; 3.04
2025-12-15 17:01:50;1979.3690366744995;0.9138715267181396; 0.00; 15.17; 9.04; 3.02
2025-12-15 17:01:51;1980.2831857204437;0.913658857345581; 0.14; 15.15; 8.37; 3.02
2025-12-15 17:01:52;1981.1971282958984;0.9135079383850098; 0.00; 15.19; 7.60; 3.04
2025-12-15 17:01:53;1982.1109688282013;0.9135143756866455; 0.00; 15.19; 7.65; 3.04
2025-12-15 17:01:54;1983.0247979164124;0.9135150909423828; 0.29; 15.21; 7.68; 3.04
2025-12-15 17:01:55;1983.9386324882507;0.9135158061981201; 0.00; 15.21; 7.63; 3.06
2025-12-15 17:01:56;1984.8524496555328;0.9137237071990967; 0.00; 15.17; 7.65; 3.04
2025-12-15 17:01:56;1985.7664818763733;0.9136526584625244; 0.00; 15.19; 7.66; 3.04
2025-12-15 17:01:57;1986.68039560318;0.9137880802154541; 0.00; 15.21; 7.63; 3.06
2025-12-15 17:01:58;1987.5944993495941;0.9135901927947998; 0.00; 15.19; 7.70; 3.00
2025-12-15 17:01:59;1988.5083992481232;0.9136533737182617; 0.14; 15.17; 7.63; 3.06
2025-12-15 17:02:00;1989.4223346710205;0.9134500026702881; 0.00; 15.19; 7.65; 3.06
2025-12-15 17:02:01;1990.3360567092896;0.9134120941162109; 0.14; 15.17; 7.65; 3.06
2025-12-15 17:02:02;1991.2497396469116;0.913567304611206; 0.14; 15.21; 7.63; 3.00
2025-12-15 17:02:03;1992.163667678833;0.9134492874145508; 0.29; 15.19; 7.66; 3.00
2025-12-15 17:02:04;1993.07737326622;0.9140017032623291; 0.14; 15.25; 7.65; 3.04
2025-12-15 17:02:05;1993.9917891025543;0.9136989116668701; 0.00; 15.21; 7.60; 3.00
2025-12-15 17:02:06;1994.9057807922363;0.913698673248291; 0.00; 15.21; 7.66; 3.02
2025-12-15 17:02:06;1995.8198432922363;0.9136316776275635; 0.00; 15.19; 7.63; 3.11
2025-12-15 17:02:07;1996.7337374687195;0.9137842655181885; 0.00; 15.19; 7.68; 3.06
2025-12-15 17:02:08;1997.6479232311249;0.9134912490844727; 0.00; 15.15; 7.66; 3.04
2025-12-15 17:02:09;1998.5616655349731;0.9137141704559326; 0.14; 15.21; 7.66; 3.02
2025-12-15 17:02:10;1999.475738286972;0.9135913848876953; 0.14; 15.17; 7.66; 3.04
2025-12-15 17:02:11;2000.3896379470825;0.9137303829193115; 0.00; 15.17; 7.63; 3.02
2025-12-15 17:02:12;2001.3037049770355;0.9151811599731445; 0.14; 14.95; 7.74; 3.08
2025-12-15 17:02:13;2002.21915268898;0.9142882823944092; 0.00; 12.25; 10.08; 3.00
2025-12-15 17:02:14;2003.1337072849274;0.913787841796875; 0.00; 7.88; 11.88; 3.06
2025-12-15 17:02:15;2004.047905921936;0.9134492874145508; 0.14; 4.19; 8.61; 3.04
2025-12-15 17:02:16;2004.9616076946259;0.9137461185455322; 0.00; 2.70; 5.96; 3.04
2025-12-15 17:02:17;2005.8760254383087;0.9135024547576904; 0.00; 1.81; 6.54; 3.06
2025-12-15 17:02:17;2006.7897856235504;0.9134430885314941; 0.00; 1.35; 7.55; 3.04
2025-12-15 17:02:18;2007.7035088539124;0.9136669635772705; 0.14; 1.09; 8.03; 3.06
2025-12-15 17:02:19;2008.6174371242523;0.9135808944702148; 0.14; 0.90; 8.37; 3.02
2025-12-15 17:02:20;2009.5312867164612;0.9143855571746826; 0.00; 0.82; 8.43; 3.00
2025-12-15 17:02:21;2010.4462008476257;0.9138312339782715; 0.00; 0.84; 8.53; 3.02
2025-12-15 17:02:22;2011.3603148460388;0.9133956432342529; 0.14; 0.76; 8.19; 3.04
2025-12-15 17:02:23;2012.2739753723145;0.9133949279785156; 0.00; 0.69; 7.71; 3.02
2025-12-15 17:02:24;2013.1876850128174;0.9135072231292725; 0.00; 0.69; 7.07; 3.04
2025-12-15 17:02:25;2014.1014728546143;0.9136521816253662; 0.14; 0.67; 6.25; 3.02
2025-12-15 17:02:26;2015.015632867813;0.9136233329772949; 0.00; 0.63; 5.62; 3.02
2025-12-15 17:02:27;2015.9295608997345;0.9135363101959229; 0.14; 0.65; 4.86; 3.04
2025-12-15 17:02:28;2016.84339594841;0.9133951663970947; 0.00; 0.63; 4.25; 3.02
2025-12-15 17:02:28;2017.757051706314;0.914034366607666; 0.00; 0.63; 3.70; 3.02
2025-12-15 17:02:29;2018.6713666915894;0.9135267734527588; 0.14; 0.63; 3.23; 3.06
2025-12-15 17:02:30;2019.5852117538452;0.9135448932647705; 0.00; 0.63; 2.86; 3.06
2025-12-15 17:02:31;2020.4990746974945;0.9135050773620605; 0.00; 0.61; 2.47; 3.04
2025-12-15 17:02:32;2021.4128835201263;0.9134914875030518; 0.00; 0.61; 2.18; 3.02
2025-12-15 17:02:33;2022.3266861438751;0.9135265350341797; 0.14; 0.63; 1.97; 3.00
2025-12-15 17:02:34;2023.2405197620392;0.9136624336242676; 0.14; 0.61; 1.74; 3.00
2025-12-15 17:02:35;2024.154450416565;0.9138662815093994; 0.14; 0.61; 1.53; 3.02
2025-12-15 17:02:36;2025.0686366558075;0.9137313365936279; 0.00; 0.57; 1.40; 3.04
2025-12-15 17:02:37;2025.9826760292053;0.9134407043457031; 0.00; 0.59; 1.27; 3.06
2025-12-15 17:02:38;2026.8963797092438;0.913628339767456; 0.00; 0.61; 1.19; 3.00
2025-12-15 17:02:38;2027.810304403305;0.9135086536407471; 0.00; 0.59; 1.14; 3.04
2025-12-15 17:02:39;2028.724119901657;0.9135186672210693; 0.14; 0.59; 1.06; 3.08
2025-12-15 17:02:40;2029.637945652008;0.9135172367095947; 0.00; 0.55; 0.96; 3.04
2025-12-15 17:02:41;2030.5517988204956;0.9134857654571533; 0.00; 0.59; 0.86; 3.08
2025-12-15 17:02:42;2031.4656193256378;0.9135417938232422; 0.00; 0.59; 0.80; 3.02
2025-12-15 17:02:43;2032.3794662952423;0.9133896827697754; 0.00; 0.57; 0.83; 3.02
2025-12-15 17:02:44;2033.2931299209595;0.9134347438812256; 0.00; 0.59; 0.73; 3.02
2025-12-15 17:02:45;2034.2068362236023;0.9134807586669922; 0.00; 0.59; 0.70; 3.02
2025-12-15 17:02:46;2035.120606660843;0.9137425422668457; 0.14; 0.67; 0.75; 3.04
2025-12-15 17:02:47;2036.034677028656;0.9137725830078125; 0.00; 0.63; 0.73; 3.02
2025-12-15 17:02:48;2036.9487352371216;0.913609504699707; 0.00; 0.59; 0.70; 3.00
2025-12-15 17:02:49;2037.8626251220703;0.9136748313903809; 0.00; 0.59; 0.65; 3.02
2025-12-15 17:02:49;2038.7766017913818;0.9138875007629395; 0.00; 0.57; 0.62; 3.04
2025-12-15 17:02:50;2039.6907649040222;0.9135627746582031; 0.00; 0.61; 0.65; 3.06
2025-12-15 17:02:51;2040.604636669159;0.9136180877685547; 0.00; 0.59; 0.65; 3.04
2025-12-15 17:02:52;2041.518565416336;0.9134993553161621; 0.00; 0.57; 0.67; 3.04
2025-12-15 17:02:53;2042.4358186721802;0.9134516716003418; 0.14; 0.59; 0.67; 3.02
2025-12-15 17:02:54;2043.3495438098907;0.9138357639312744; 0.14; 0.63; 0.62; 3.04
2025-12-15 17:02:55;2044.263724565506;0.9140067100524902; 0.00; 0.63; 0.65; 3.02
2025-12-15 17:02:56;2045.1780111789703;0.91357421875; 0.00; 0.55; 0.60; 3.00
2025-12-15 17:02:57;2046.091905593872;0.9135286808013916; 0.00; 0.59; 0.65; 3.02
2025-12-15 17:02:58;2047.0057406425476;0.9133937358856201; 0.00; 0.61; 0.65; 3.02
2025-12-15 17:02:59;2047.9239213466644;0.9142794609069824; 0.29; 0.61; 0.62; 3.00
2025-12-15 17:03:00;2048.8384861946106;0.913510799407959; 0.00; 0.59; 0.62; 3.00
2025-12-15 17:03:00;2049.7523000240326;0.9135003089904785; 0.00; 0.63; 0.62; 2.98
2025-12-15 17:03:01;2050.66610455513;0.9135818481445312; 0.00; 0.55; 0.60; 3.04
2025-12-15 17:03:02;2051.580004453659;0.9134385585784912; 0.00; 0.61; 0.65; 3.02
2025-12-15 17:03:03;2052.4937233924866;0.9135675430297852; 0.00; 0.57; 0.62; 3.02
2025-12-15 17:03:04;2053.407630443573;0.9136736392974854; 0.00; 0.59; 0.65; 3.02
2025-12-15 17:03:05;2054.321605205536;0.913590669631958; 0.00; 0.61; 0.65; 3.02
2025-12-15 17:03:06;2055.2355074882507;0.9137334823608398; 0.00; 0.61; 0.67; 3.04
2025-12-15 17:03:07;2056.1495172977448;0.9137632846832275; 0.00; 0.59; 0.62; 3.00
2025-12-15 17:03:08;2057.0638501644135;0.9135212898254395; 0.14; 0.63; 0.67; 3.02
2025-12-15 17:03:09;2057.9776725769043;0.9135875701904297; 0.29; 0.57; 0.62; 3.04
2025-12-15 17:03:10;2058.8915753364563;0.9134232997894287; 0.00; 0.59; 0.67; 3.02
2025-12-15 17:03:10;2059.805267572403;0.9134762287139893; 0.00; 0.55; 0.70; 3.04
2025-12-15 17:03:11;2060.719005584717;0.9135186672210693; 0.00; 0.57; 0.67; 3.04
2025-12-15 17:03:12;2061.632839679718;0.9137637615203857; 0.00; 0.61; 0.65; 3.00
2025-12-15 17:03:13;2062.546920776367;0.9137134552001953; 0.00; 0.59; 0.70; 3.00
2025-12-15 17:03:14;2063.460941553116;0.9137661457061768; 0.00; 0.63; 0.65; 3.00
2025-12-15 17:03:15;2064.375020503998;0.9140048027038574; 0.00; 0.59; 0.62; 3.04
2025-12-15 17:03:16;2065.289298057556;0.9135208129882812; 0.00; 0.61; 0.67; 3.04
2025-12-15 17:03:17;2066.203135728836;0.9135465621948242; 0.00; 0.63; 0.65; 3.00
2025-12-15 17:03:18;2067.1169998645782;0.9135115146636963; 0.00; 0.55; 0.62; 3.04
2025-12-15 17:03:19;2068.030834197998;0.9135739803314209; 0.00; 0.59; 0.70; 3.04
2025-12-15 17:03:20;2068.9447090625763;0.9135150909423828; 0.14; 0.57; 0.70; 3.04
2025-12-15 17:03:21;2069.8585426807404;0.9135031700134277; 0.14; 0.55; 0.67; 3.04
2025-12-15 17:03:21;2070.7723405361176;0.9135036468505859; 0.00; 0.63; 0.62; 3.00
2025-12-15 17:03:22;2071.6861708164215;0.913546085357666; 0.14; 0.61; 0.62; 2.98
2025-12-15 17:03:23;2072.6000146865845;0.9135138988494873; 0.00; 0.57; 0.62; 3.04
